Date,Collected?,Depth_type,Depth_(cm),,
7/6/2015,Yes,Snow-making Average,30,,
8/6/2015,Yes,Snow-making Average,30,,
9/6/2015,Yes,Snow-making Average,25,,
10/6/2015,Yes,Snow-making Average,28,,
11/6/2015,Yes,Snow-making Average,28,,
12/6/2015,Yes,Snow-making Average,28,,
13/6/2015,Yes,Snow-making Average,28,,
14/6/2015,Yes,Snow-making Average,28,,
15/6/2015,Yes,Snow-making Average,28,,
16/6/2015,Yes,Snow-making Average,28,,
17/6/2015,Yes,Snow-making Average,20,,
18/6/2015,Yes,Snow-making Average,15,,
19/6/2015,Yes,Snow-making Average,15,,
20/6/2015,Yes,Snow-making Average,20,,
21/6/2015,Yes,Snow-making Average,25,,
22/6/2015,Yes,Snow-making Average,25,,
23/6/2015,Yes,Snow-making Average,25,,
24/6/2015,Yes,Snow-making Average,25,,
25/6/2015,Yes,Snow-making Average,25,,
26/6/2015,Yes,Snow-making Average,25,,
27/6/2015,Yes,Snow-making Average,35,,
28/6/2015,Yes,Snow-making Average,35,,
29/6/2015,Yes,Snow-making Average,35,,
30/6/2015,Yes,Snow-making Average,35,,
1/7/2015,Yes,Snow-making Average,30,,
2/7/2015,Yes,Snow-making Average,38,,
3/7/2015,Yes,Snow-making Average,38,,
4/7/2015,Yes,Snow-making Average,38,,
5/7/2015,Yes,Snow-making Average,40,,
6/7/2015,Yes,Snow-making Average,40,,
7/7/2015,Yes,Snow-making Average,40,,
8/7/2015,Yes,Snow-making Average,40,,
9/7/2015,Yes,Snow-making Average,42,,
10/7/2015,Yes,Snow-making Average,42,,
11/7/2015,Yes,Snow-making Average,42,,
12/7/2015,Yes,Snow-making Average,50,,
13/7/2015,Yes,Snow-making Average,52,,
14/7/2015,Yes,Snow-making Average,55,,
15/7/2015,Yes,Snow-making Average,55,,
16/7/2015,Yes,Snow-making Average,55,,
17/7/2015,Yes,Snow-making Average,55,,
18/7/2015,Yes,Snow-making Average,56,,
19/7/2015,Yes,Snow-making Average,56,,
20/7/2015,Yes,Snow-making Average,56,,
21/7/2015,Yes,Snow-making Average,54,,
22/7/2015,Yes,Snow-making Average,53,,
23/7/2015,Yes,Snow-making Average,53,,
24/7/2015,Yes,Snow-making Average,53,,
25/7/2015,Yes,Snow-making Average,58,,
26/7/2015,Yes,Snow-making Average,70,,
27/7/2015,Yes,Snow-making Average,80,,
28/7/2015,Yes,Snow-making Average,80,,
29/7/2015,Yes,Snow-making Average,82,,
30/7/2015,Yes,Snow-making Average,82,,
31/7/2015,Yes,Snow-making Average,82,,
1/8/2015,Yes,Snow-making Average,82,,
2/8/2015,Yes,Snow-making Average,74,,
3/8/2015,Yes,Snow-making Average,75,,
4/8/2015,Yes,Snow-making Average,81,,
5/8/2015,Yes,Snow-making Average,84,,
6/8/2015,Yes,Snow-making Average,88,,
7/8/2015,Yes,Snow-making Average,88,,
8/8/2015,Yes,Snow-making Average,88,,
9/8/2015,Yes,Snow-making Average,88,,
10/8/2015,Yes,Snow-making Average,88,,
11/8/2015,Yes,Snow-making Average,93,,
12/8/2015,Yes,Snow-making Average,93,,
13/8/2015,Yes,Snow-making Average,98,,
14/8/2015,Yes,Snow-making Average,98,,
15/8/2015,Yes,Snow-making Average,98,,
16/8/2015,Yes,Snow-making Average,98,,
17/8/2015,Yes,Snow-making Average,95,,
18/8/2015,Yes,Snow-making Average,98,,
19/8/2015,Yes,Snow-making Average,89,,
20/8/2015,Yes,Snow-making Average,98,,
21/8/2015,Yes,Snow-making Average,98,,
22/8/2015,Yes,Snow-making Average,96,,
23/8/2015,Yes,Snow-making Average,84,,
24/8/2015,Yes,Snow-making Average,80,,
25/8/2015,Yes,Snow-making Average,80,,
26/8/2015,Yes,Snow-making Average,80,,
27/8/2015,Yes,Snow-making Average,80,,
28/8/2015,Yes,Snow-making Average,81,,
29/8/2015,Yes,Snow-making Average,85,,
30/8/2015,Yes,Snow-making Average,85,,
31/8/2015,Yes,Snow-making Average,85,,
1/9/2015,Yes,Snow-making Average,85,,
2/9/2015,Yes,Snow-making Average,85,,
3/9/2015,Yes,Snow-making Average,83,,
4/9/2015,Yes,Snow-making Average,83,,
5/9/2015,Yes,Snow-making Average,83,,
6/9/2015,Yes,Snow-making Average,81,,
7/9/2015,Yes,Snow-making Average,83,,
8/9/2015,Yes,Snow-making Average,89,,
9/9/2015,Yes,Snow-making Average,89,,
10/9/2015,Yes,Snow-making Average,89,,
11/9/2015,Yes,Snow-making Average,88,,
12/9/2015,Yes,Snow-making Average,88,,
13/9/2015,Yes,Snow-making Average,84,,
14/9/2015,Yes,Snow-making Average,84,,
15/9/2015,Yes,Snow-making Average,75,,
16/9/2015,Yes,Snow-making Average,62,,
17/9/2015,Yes,Snow-making Average,62,,
18/9/2015,Yes,Snow-making Average,62,,
19/9/2015,Yes,Snow-making Average,58,,
20/9/2015,Yes,Snow-making Average,56,,
21/9/2015,Yes,Snow-making Average,56,,
22/9/2015,Yes,Snow-making Average,56,,
23/9/2015,Yes,Snow-making Average,52,,
24/9/2015,Yes,Snow-making Average,52,,
25/9/2015,Yes,Snow-making Average,48,,
26/9/2015,Yes,Snow-making Average,48,,
27/9/2015,Yes,Snow-making Average,48,,
28/9/2015,No,,,,
29/9/2015,No,,,,
30/9/2015,No,,,,
1/10/2015,No,,,,
2/10/2015,No,,,,
3/10/2015,No,,,,
4/10/2015,No,,,,
5/10/2015,No,,,,
6/10/2015,No,,,,
7/10/2015,No,,,,
8/10/2015,No,,,,
9/10/2015,No,,,,
5/6/2016,No,,,,
6/6/2016,No,,,,
7/6/2016,No,,,,
8/6/2016,No,,,,
9/6/2016,No,,,,
10/6/2016,Yes,Natural,0,,
11/6/2016,Yes,Natural,0,,
12/6/2016,Yes,Natural,3,,
13/6/2016,Yes,Natural,15,,
14/6/2016,Yes,Natural,3,,
15/6/2016,Yes,Natural,3,,
16/6/2016,Yes,Natural,3,,
17/6/2016,Yes,Natural,0,,
18/6/2016,Yes,Natural,0,,
19/6/2016,Yes,Natural,0,,
20/6/2016,Yes,Natural,0,,
21/6/2016,Yes,Natural,0,,
22/6/2016,Yes,Natural,10,,
23/6/2016,Yes,Natural,12,,
24/6/2016,Yes,Natural,22,,
25/6/2016,Yes,Natural,39,,
26/6/2016,Yes,Natural,41,,
27/6/2016,Yes,Natural,41,,
28/6/2016,Yes,Natural,44,,
29/6/2016,Yes,Natural,42,,
30/6/2016,Yes,Natural,42,,
1/7/2016,Yes,Natural,55,,
2/7/2016,Yes,Natural,50,,
3/7/2016,Yes,Natural,45,,
4/7/2016,Yes,Natural,44,,
5/7/2016,Yes,Natural,42,,
6/7/2016,Yes,Natural,45,,
7/7/2016,Yes,Natural,42,,
8/7/2016,Yes,Natural,41,,
9/7/2016,Yes,Natural,39,,
10/7/2016,Yes,Natural,35,,
11/7/2016,Yes,Natural,31,,
12/7/2016,Yes,Natural,31,,
13/7/2016,Yes,Natural,44,,
14/7/2016,Yes,Natural,53,,
15/7/2016,Yes,Natural,55,,
16/7/2016,Yes,Natural,55,,
17/7/2016,Yes,Natural,55,,
18/7/2016,Yes,Natural,52,,
19/7/2016,Yes,Natural,45,,
20/7/2016,Yes,Natural,35,,
21/7/2016,Yes,Natural,31,,
22/7/2016,Yes,Natural,25,,
23/7/2016,Yes,Natural,37,,
24/7/2016,Yes,Natural,37,,
25/7/2016,Yes,Natural,41,,
26/7/2016,Yes,Natural,48,,
27/7/2016,Yes,Natural,50,,
28/7/2016,Yes,Natural,53,,
29/7/2016,Yes,Natural,55,,
30/7/2016,Yes,Natural,50,,
31/7/2016,Yes,Natural,58,,
1/8/2016,Yes,Natural,54,,
2/8/2016,Yes,Natural,60,,
3/8/2016,Yes,Natural,60,,
4/8/2016,Yes,Natural,60,,
5/8/2016,Yes,Natural,60,,
6/8/2016,Yes,Natural,58,,
7/8/2016,Yes,Natural,58,,
8/8/2016,Yes,Natural,57,,
9/8/2016,Yes,Natural,57,,
10/8/2016,Yes,Natural,53,,
11/8/2016,Yes,Natural,57,,
12/8/2016,Yes,Natural,55,,
13/8/2016,Yes,Natural,62,,
14/8/2016,Yes,Natural,62,,
15/8/2016,Yes,Natural,60,,
16/8/2016,Yes,Natural,55,,
17/8/2016,Yes,Natural,51,,
18/8/2016,Yes,Natural,48,,
19/8/2016,Yes,Natural,44,,
20/8/2016,Yes,Natural,50,,
21/8/2016,Yes,Natural,67,,
22/8/2016,Yes,Natural,75,,
23/8/2016,Yes,Natural,75,,
24/8/2016,Yes,Natural,76,,
25/8/2016,Yes,Natural,76,,
26/8/2016,Yes,Natural,77,,
27/8/2016,Yes,Natural,77,,
28/8/2016,Yes,Natural,77,,
29/8/2016,Yes,Natural,75,,
30/8/2016,Yes,Natural,74,,
31/8/2016,Yes,Natural,68,,
1/9/2016,Yes,Natural,65,,
2/9/2016,Yes,Natural,57,,
3/9/2016,Yes,Natural,44,,
4/9/2016,Yes,Natural,44,,
5/9/2016,Yes,Natural,44,,
6/9/2016,Yes,Natural,44,,
7/9/2016,Yes,Natural,42,,
8/9/2016,Yes,Natural,40,,
9/9/2016,Yes,Natural,33,,
10/9/2016,Yes,Natural,24,,
11/9/2016,Yes,Natural,19,,
12/9/2016,Yes,Natural,19,,
13/9/2016,Yes,Natural,16,,
14/9/2016,Yes,Natural,15,,
15/9/2016,Yes,Natural,23,,
16/9/2016,Yes,Natural,19,,
17/9/2016,Yes,Natural,19,,
18/9/2016,Yes,Natural,16,,
19/9/2016,Yes,Natural,11,,
20/9/2016,Yes,Natural,11,,
21/9/2016,Yes,Natural,13,,
22/9/2016,Yes,Natural,13,,
23/9/2016,Yes,Natural,9,,
24/9/2016,Yes,Natural,9,,
25/9/2016,Yes,Natural,5,,
26/9/2016,Yes,Natural,5,,
27/9/2016,No,,,,
28/9/2016,No,,,,
29/9/2016,No,,,,
30/9/2016,No,,,,
1/10/2016,No,,,,
2/10/2016,No,,,,
3/10/2016,No,,,,
4/10/2016,No,,,,
5/10/2016,No,,,,
6/10/2016,No,,,,
7/10/2016,No,,,,
8/10/2016,No,,,,
9/10/2016,No,,,,
5/6/2016,No,,,,
6/6/2016,No,,,,
7/6/2016,No,,,,
8/6/2016,No,,,,
9/6/2016,No,,,,
10/6/2016,Yes,Snow-making Average,0+,,
11/6/2016,Yes,Snow-making Average,0+,,
12/6/2016,Yes,Snow-making Average,15+,,
13/6/2016,Yes,Snow-making Average,3,,
14/6/2016,Yes,Snow-making Average,5+,,
15/6/2016,Yes,Snow-making Average,20+,,
16/6/2016,Yes,Snow-making Average,20+,,
17/6/2016,Yes,Snow-making Average,20+,,
18/6/2016,Yes,Snow-making Average,20+,,
19/6/2016,Yes,Snow-making Average,15+,,
20/6/2016,Yes,Snow-making Average,15+,,
21/6/2016,Yes,Snow-making Average,5+,,
22/6/2016,Yes,Snow-making Average,15+,,
23/6/2016,Yes,Snow-making Average,17+,,
24/6/2016,Yes,Snow-making Average,32+,,
25/6/2016,Yes,Snow-making Average,47+,,
26/6/2016,Yes,Snow-making Average,50+,,
27/6/2016,Yes,Snow-making Average,65+,,
28/6/2016,Yes,Snow-making Average,69+,,
29/6/2016,Yes,Snow-making Average,63+,,
30/6/2016,Yes,Snow-making Average,69+,,
1/7/2016,Yes,Snow-making Average,90+,,
2/7/2016,Yes,Snow-making Average,90+,,
3/7/2016,Yes,Snow-making Average,85+,,
4/7/2016,Yes,Snow-making Average,84+,,
5/7/2016,Yes,Snow-making Average,69+,,
6/7/2016,Yes,Snow-making Average,86+,,
7/7/2016,Yes,Snow-making Average,84+,,
8/7/2016,Yes,Snow-making Average,83+,,
9/7/2016,Yes,Snow-making Average,80+,,
10/7/2016,Yes,Snow-making Average,70+,,
11/7/2016,Yes,Snow-making Average,66+,,
12/7/2016,Yes,Snow-making Average,60+,,
13/7/2016,Yes,Snow-making Average,69+,,
14/7/2016,Yes,Snow-making Average,81+,,
15/7/2016,Yes,Snow-making Average,85+,,
16/7/2016,Yes,Snow-making Average,86+,,
17/7/2016,Yes,Snow-making Average,86+,,
18/7/2016,Yes,Snow-making Average,85+,,
19/7/2016,Yes,Snow-making Average,75+,,
20/7/2016,Yes,Snow-making Average,65+,,
21/7/2016,Yes,Snow-making Average,60+,,
22/7/2016,Yes,Snow-making Average,50+,,
23/7/2016,Yes,Snow-making Average,70+,,
24/7/2016,Yes,Snow-making Average,70+,,
25/7/2016,Yes,Snow-making Average,70+,,
26/7/2016,Yes,Snow-making Average,80+,,
27/7/2016,Yes,Snow-making Average,82+,,
28/7/2016,Yes,Snow-making Average,84+,,
29/7/2016,Yes,Snow-making Average,84+,,
30/7/2016,Yes,Snow-making Average,81+,,
31/7/2016,Yes,Snow-making Average,89+,,
1/8/2016,Yes,Snow-making Average,87+,,
2/8/2016,Yes,Snow-making Average,95+,,
3/8/2016,Yes,Snow-making Average,95+,,
4/8/2016,Yes,Snow-making Average,95+,,
5/8/2016,Yes,Snow-making Average,95+,,
6/8/2016,Yes,Snow-making Average,95+,,
7/8/2016,Yes,Snow-making Average,97+,,
8/8/2016,Yes,Snow-making Average,97+,,
9/8/2016,Yes,Snow-making Average,97+,,
10/8/2016,Yes,Snow-making Average,95+,,
11/8/2016,Yes,Snow-making Average,100+,,
12/8/2016,Yes,Snow-making Average,100+,,
13/8/2016,Yes,Snow-making Average,108+,,
14/8/2016,Yes,Snow-making Average,108+,,
15/8/2016,Yes,Snow-making Average,105+,,
16/8/2016,Yes,Snow-making Average,100+,,
17/8/2016,Yes,Snow-making Average,90+,,
18/8/2016,Yes,Snow-making Average,80+,,
19/8/2016,Yes,Snow-making Average,75+,,
20/8/2016,Yes,Snow-making Average,85+,,
21/8/2016,Yes,Snow-making Average,102+,,
22/8/2016,Yes,Snow-making Average,92+,,
23/8/2016,Yes,Snow-making Average,92+,,
24/8/2016,Yes,Snow-making Average,92+,,
25/8/2016,Yes,Snow-making Average,92+,,
26/8/2016,Yes,Snow-making Average,95+,,
27/8/2016,Yes,Snow-making Average,95+,,
28/8/2016,Yes,Snow-making Average,95+,,
29/8/2016,Yes,Snow-making Average,93+,,
30/8/2016,Yes,Snow-making Average,92+,,
31/8/2016,Yes,Snow-making Average,88+,,
1/9/2016,Yes,Snow-making Average,83+,,
2/9/2016,Yes,Snow-making Average,75+,,
3/9/2016,Yes,Snow-making Average,64+,,
4/9/2016,Yes,Snow-making Average,64+,,
5/9/2016,Yes,Snow-making Average,64+,,
6/9/2016,Yes,Snow-making Average,64+,,
7/9/2016,Yes,Snow-making Average,62+,,
8/9/2016,Yes,Snow-making Average,60+,,
9/9/2016,Yes,Snow-making Average,53+,,
10/9/2016,Yes,Snow-making Average,45+,,
11/9/2016,Yes,Snow-making Average,41+,,
12/9/2016,Yes,Snow-making Average,41+,,
13/9/2016,Yes,Snow-making Average,37+,,
14/9/2016,Yes,Snow-making Average,36+,,
15/9/2016,Yes,Snow-making Average,36+,,
16/9/2016,Yes,Snow-making Average,38+,,
17/9/2016,Yes,Snow-making Average,38+,,
18/9/2016,Yes,Snow-making Average,38+,,
19/9/2016,Yes,Snow-making Average,33+,,
20/9/2016,Yes,Snow-making Average,33+,,
21/9/2016,Yes,Snow-making Average,34+,,
22/9/2016,Yes,Snow-making Average,34+,,
23/9/2016,Yes,Snow-making Average,29+,,
24/9/2016,Yes,Snow-making Average,29+,,
25/9/2016,Yes,Snow-making Average,25+,,
26/9/2016,Yes,Snow-making Average,25+,,
27/9/2016,No,,,,
28/9/2016,No,,,,
29/9/2016,No,,,,
30/9/2016,No,,,,
1/10/2016,No,,,,
2/10/2016,No,,,,
3/10/2016,No,,,,
4/10/2016,No,,,,
5/10/2016,No,,,,
6/10/2016,No,,,,
7/10/2016,No,,,,
8/10/2016,No,,,,
9/10/2016,No,,,,
5/6/2017,No,,,,
6/6/2017,No,,,,
7/6/2017,Yes,Natural,12,,
8/6/2017,Yes,Natural,12,,
9/6/2017,Yes,Natural,12,,
10/6/2017,Yes,Natural,12,,
11/6/2017,Yes,Natural,12,,
12/6/2017,Yes,Natural,11,,
13/6/2017,Yes,Natural,10,,
14/6/2017,Yes,Natural,10,,
15/6/2017,Yes,Natural,10,,
16/6/2017,Yes,Natural,10,,
17/6/2017,Yes,Natural,9,,
18/6/2017,Yes,Natural,9,,
19/6/2017,Yes,Natural,9,,
20/6/2017,Yes,Natural,9,,
21/6/2017,Yes,Natural,9,,
22/6/2017,Yes,Natural,5,,
23/6/2017,Yes,Natural,3,,
24/6/2017,Yes,Natural,3,,
25/6/2017,Yes,Natural,3,,
26/6/2017,Yes,Natural,6,,
27/6/2017,Yes,Natural,7,,
28/6/2017,Yes,Natural,7,,
29/6/2017,Yes,Natural,7,,
30/6/2017,Yes,Natural,11,,
1/7/2017,Yes,Natural,13,,
2/7/2017,Yes,Natural,13,,
3/7/2017,Yes,Natural,12,,
4/7/2017,Yes,Natural,8,,
5/7/2017,Yes,Natural,5,,
6/7/2017,Yes,Natural,15,,
7/7/2017,Yes,Natural,23,,
8/7/2017,Yes,Natural,28,,
9/7/2017,Yes,Natural,33,,
10/7/2017,Yes,Natural,35,,
11/7/2017,Yes,Natural,37,,
12/7/2017,Yes,Natural,38,,
13/7/2017,Yes,Natural,38,,
14/7/2017,Yes,Natural,39,,
15/7/2017,Yes,Natural,40,,
16/7/2017,Yes,Natural,41,,
17/7/2017,Yes,Natural,41,,
18/7/2017,Yes,Natural,43,,
19/7/2017,Yes,Natural,49,,
20/7/2017,Yes,Natural,52,,
21/7/2017,Yes,Natural,57,,
22/7/2017,Yes,Natural,59,,
23/7/2017,Yes,Natural,59,,
24/7/2017,Yes,Natural,60,,
25/7/2017,Yes,Natural,61,,
26/7/2017,Yes,Natural,60,,
27/7/2017,Yes,Natural,60,,
28/7/2017,Yes,Natural,65,,
29/7/2017,Yes,Natural,67,,
30/7/2017,Yes,Natural,67,,
31/7/2017,Yes,Natural,62,,
1/8/2017,Yes,Natural,60,,
2/8/2017,Yes,Natural,59,,
3/8/2017,Yes,Natural,59,,
4/8/2017,Yes,Natural,64,,
5/8/2017,Yes,Natural,72,,
6/8/2017,Yes,Natural,78,,
7/8/2017,Yes,Natural,97,,
8/8/2017,Yes,Natural,110,,
9/8/2017,Yes,Natural,112,,
10/8/2017,Yes,Natural,106,,
11/8/2017,Yes,Natural,102,,
12/8/2017,Yes,Natural,101,,
13/8/2017,Yes,Natural,100,,
14/8/2017,Yes,Natural,99,,
15/8/2017,Yes,Natural,93,,
16/8/2017,Yes,Natural,79,,
17/8/2017,Yes,Natural,80,,
18/8/2017,Yes,Natural,95,,
19/8/2017,Yes,Natural,109,,
20/8/2017,Yes,Natural,113,,
21/8/2017,Yes,Natural,112,,
22/8/2017,Yes,Natural,114,,
23/8/2017,Yes,Natural,115,,
24/8/2017,Yes,Natural,118,,
25/8/2017,Yes,Natural,120,,
26/8/2017,Yes,Natural,118,,
27/8/2017,Yes,Natural,120,,
28/8/2017,Yes,Natural,121,,
29/8/2017,Yes,Natural,121,,
30/8/2017,Yes,Natural,120,,
31/8/2017,Yes,Natural,119,,
1/9/2017,Yes,Natural,118,,
2/9/2017,Yes,Natural,117,,
3/9/2017,Yes,Natural,115,,
4/9/2017,Yes,Natural,117,,
5/9/2017,Yes,Natural,124,,
6/9/2017,Yes,Natural,137,,
7/9/2017,Yes,Natural,142,,
8/9/2017,Yes,Natural,147,,
9/9/2017,Yes,Natural,153,,
10/9/2017,Yes,Natural,153,,
11/9/2017,Yes,Natural,152,,
12/9/2017,Yes,Natural,149,,
13/9/2017,Yes,Natural,132,,
14/9/2017,Yes,Natural,129,,
15/9/2017,Yes,Natural,135,,
16/9/2017,Yes,Natural,137,,
17/9/2017,Yes,Natural,137,,
18/9/2017,Yes,Natural,135,,
19/9/2017,Yes,Natural,135,,
20/9/2017,Yes,Natural,136,,
21/9/2017,Yes,Natural,134,,
22/9/2017,Yes,Natural,126,,
23/9/2017,Yes,Natural,119,,
24/9/2017,Yes,Natural,106,,
25/9/2017,Yes,Natural,101,,
26/9/2017,Yes,Natural,104,,
27/9/2017,Yes,Natural,102,,
28/9/2017,Yes,Natural,98,,
29/9/2017,Yes,Natural,94,,
30/9/2017,Yes,Natural,92,,
1/10/2017,Yes,Natural,92,,
2/10/2017,Yes,Natural,92,,
3/10/2017,Yes,Natural,92,,
4/10/2017,Yes,Natural,85,,
5/10/2017,Yes,Natural,82,,
6/10/2017,Yes,Natural,75,,
7/10/2017,Yes,Natural,68,,
8/10/2017,Yes,Natural,64,,
9/10/2017,No,,,,
5/6/2017,No,,,,
6/6/2017,No,,,,
7/6/2017,Yes,Snow-making Average,50,,
8/6/2017,Yes,Snow-making Average,47,,
9/6/2017,Yes,Snow-making Average,47,,
10/6/2017,Yes,Snow-making Average,47,,
11/6/2017,Yes,Snow-making Average,47,,
12/6/2017,Yes,Snow-making Average,46,,
13/6/2017,Yes,Snow-making Average,45,,
14/6/2017,Yes,Snow-making Average,45,,
15/6/2017,Yes,Snow-making Average,45,,
16/6/2017,Yes,Snow-making Average,45,,
17/6/2017,Yes,Snow-making Average,46,,
18/6/2017,Yes,Snow-making Average,46,,
19/6/2017,Yes,Snow-making Average,46,,
20/6/2017,Yes,Snow-making Average,46,,
21/6/2017,Yes,Snow-making Average,46,,
22/6/2017,Yes,Snow-making Average,39,,
23/6/2017,Yes,Snow-making Average,35,,
24/6/2017,Yes,Snow-making Average,35,,
25/6/2017,Yes,Snow-making Average,36,,
26/6/2017,Yes,Snow-making Average,37,,
27/6/2017,Yes,Snow-making Average,37,,
28/6/2017,Yes,Snow-making Average,37,,
29/6/2017,Yes,Snow-making Average,37,,
30/6/2017,Yes,Snow-making Average,38,,
1/7/2017,Yes,Snow-making Average,39,,
2/7/2017,Yes,Snow-making Average,43,,
3/7/2017,Yes,Snow-making Average,44,,
4/7/2017,Yes,Snow-making Average,40,,
5/7/2017,Yes,Snow-making Average,36,,
6/7/2017,Yes,Snow-making Average,38,,
7/7/2017,Yes,Snow-making Average,39,,
8/7/2017,Yes,Snow-making Average,44,,
9/7/2017,Yes,Snow-making Average,49,,
10/7/2017,Yes,Snow-making Average,51,,
11/7/2017,Yes,Snow-making Average,53,,
12/7/2017,Yes,Snow-making Average,54,,
13/7/2017,Yes,Snow-making Average,54,,
14/7/2017,Yes,Snow-making Average,55,,
15/7/2017,Yes,Snow-making Average,57,,
16/7/2017,Yes,Snow-making Average,58,,
17/7/2017,Yes,Snow-making Average,58,,
18/7/2017,Yes,Snow-making Average,60,,
19/7/2017,Yes,Snow-making Average,66,,
20/7/2017,Yes,Snow-making Average,69,,
21/7/2017,Yes,Snow-making Average,74,,
22/7/2017,Yes,Snow-making Average,76,,
23/7/2017,Yes,Snow-making Average,76,,
24/7/2017,Yes,Snow-making Average,76,,
25/7/2017,Yes,Snow-making Average,76,,
26/7/2017,Yes,Snow-making Average,76,,
27/7/2017,Yes,Snow-making Average,76,,
28/7/2017,Yes,Snow-making Average,80,,
29/7/2017,Yes,Snow-making Average,82,,
30/7/2017,Yes,Snow-making Average,82,,
31/7/2017,Yes,Snow-making Average,80,,
1/8/2017,Yes,Snow-making Average,79,,
2/8/2017,Yes,Snow-making Average,79,,
3/8/2017,Yes,Snow-making Average,79,,
4/8/2017,Yes,Snow-making Average,84,,
5/8/2017,Yes,Snow-making Average,89,,
6/8/2017,Yes,Snow-making Average,93,,
7/8/2017,Yes,Snow-making Average,115,,
8/8/2017,Yes,Snow-making Average,130,,
9/8/2017,Yes,Snow-making Average,132,,
10/8/2017,Yes,Snow-making Average,131,,
11/8/2017,Yes,Snow-making Average,130,,
12/8/2017,Yes,Snow-making Average,129,,
13/8/2017,Yes,Snow-making Average,129,,
14/8/2017,Yes,Snow-making Average,126,,
15/8/2017,Yes,Snow-making Average,118,,
16/8/2017,Yes,Snow-making Average,109,,
17/8/2017,Yes,Snow-making Average,110,,
18/8/2017,Yes,Snow-making Average,117,,
19/8/2017,Yes,Snow-making Average,129,,
20/8/2017,Yes,Snow-making Average,135,,
21/8/2017,Yes,Snow-making Average,136,,
22/8/2017,Yes,Snow-making Average,137,,
23/8/2017,Yes,Snow-making Average,138,,
24/8/2017,Yes,Snow-making Average,143,,
25/8/2017,Yes,Snow-making Average,145,,
26/8/2017,Yes,Snow-making Average,145,,
27/8/2017,Yes,Snow-making Average,148,,
28/8/2017,Yes,Snow-making Average,150,,
29/8/2017,Yes,Snow-making Average,150,,
30/8/2017,Yes,Snow-making Average,150,,
31/8/2017,Yes,Snow-making Average,150,,
1/9/2017,Yes,Snow-making Average,150,,
2/9/2017,Yes,Snow-making Average,150,,
3/9/2017,Yes,Snow-making Average,147,,
4/9/2017,Yes,Snow-making Average,149,,
5/9/2017,Yes,Snow-making Average,157,,
6/9/2017,Yes,Snow-making Average,173,,
7/9/2017,Yes,Snow-making Average,183,,
8/9/2017,Yes,Snow-making Average,188,,
9/9/2017,Yes,Snow-making Average,190,,
10/9/2017,Yes,Snow-making Average,190,,
11/9/2017,Yes,Snow-making Average,190,,
12/9/2017,Yes,Snow-making Average,187,,
13/9/2017,Yes,Snow-making Average,174,,
14/9/2017,Yes,Snow-making Average,171,,
15/9/2017,Yes,Snow-making Average,176,,
16/9/2017,Yes,Snow-making Average,178,,
17/9/2017,Yes,Snow-making Average,178,,
18/9/2017,Yes,Snow-making Average,176,,
19/9/2017,Yes,Snow-making Average,176,,
20/9/2017,Yes,Snow-making Average,176,,
21/9/2017,Yes,Snow-making Average,176,,
22/9/2017,Yes,Snow-making Average,173,,
23/9/2017,Yes,Snow-making Average,169,,
24/9/2017,Yes,Snow-making Average,163,,
25/9/2017,Yes,Snow-making Average,160,,
26/9/2017,Yes,Snow-making Average,163,,
27/9/2017,Yes,Snow-making Average,161,,
28/9/2017,Yes,Snow-making Average,157,,
29/9/2017,Yes,Snow-making Average,155,,
30/9/2017,Yes,Snow-making Average,152,,
1/10/2017,Yes,Snow-making Average,150,,
2/10/2017,Yes,Snow-making Average,150,,
3/10/2017,Yes,Snow-making Average,150,,
4/10/2017,Yes,Snow-making Average,147,,
5/10/2017,Yes,Snow-making Average,145,,
6/10/2017,Yes,Snow-making Average,145,,
7/10/2017,Yes,Snow-making Average,135,,
8/10/2017,Yes,Snow-making Average,127,,
9/10/2017,No,,,,
5/6/2018,Yes,Natural,0,,
6/6/2018,Yes,Natural,0,,
7/6/2018,Yes,Natural,0,,
8/6/2018,Yes,Natural,0,,
9/6/2018,Yes,Natural,0,,
10/6/2018,Yes,Natural,0,,
11/6/2018,Yes,Natural,0,,
12/6/2018,Yes,Natural,0,,
13/6/2018,Yes,Natural,0,,
14/6/2018,Yes,Natural,8,,
15/6/2018,Yes,Natural,21,,
16/6/2018,Yes,Natural,32,,
17/6/2018,Yes,Natural,43,,
18/6/2018,Yes,Natural,52,,
19/6/2018,Yes,Natural,52,,
20/6/2018,Yes,Natural,52,,
21/6/2018,Yes,Natural,52,,
22/6/2018,Yes,Natural,52,,
23/6/2018,Yes,Natural,50,,
24/6/2018,Yes,Natural,50,,
25/6/2018,Yes,Natural,48,,
26/6/2018,Yes,Natural,48,,
27/6/2018,Yes,Natural,47,,
28/6/2018,Yes,Natural,42,,
29/6/2018,Yes,Natural,42,,
30/6/2018,Yes,Natural,42,,
1/7/2018,Yes,Natural,47,,
2/7/2018,Yes,Natural,47,,
3/7/2018,Yes,Natural,47,,
4/7/2018,Yes,Natural,46,,
5/7/2018,Yes,Natural,45,,
6/7/2018,Yes,Natural,31,,
7/7/2018,Yes,Natural,32,,
8/7/2018,Yes,Natural,51,,
9/7/2018,Yes,Natural,53,,
10/7/2018,Yes,Natural,53,,
11/7/2018,Yes,Natural,53,,
12/7/2018,Yes,Natural,53,,
13/7/2018,Yes,Natural,53,,
14/7/2018,Yes,Natural,52,,
15/7/2018,Yes,Natural,52,,
